"x","y","t","date","sleepSite","sleepSite.target"
79007,20234,9.966666667,"8_12_2011",0,0
79098,20274,10.96666667,"8_12_2011",0,0
79065,20167,11.98333333,"8_12_2011",0,0
79087,20123,13.23333333,"8_12_2011",0,0
78970,20129,14.25,"8_12_2011",0,0
78838,20185,15.26666667,"8_12_2011",0,0
78830,20189,16.28333333,"8_12_2011",0,0
78756,20445,6.45,"10_12_2011",0,0
78894,20433,7.466666667,"10_12_2011",0,0
78933,20542,8.483333333,"10_12_2011",0,0
79054,20635,9.5,"10_12_2011",0,0
79031,20733,10.51666667,"10_12_2011",0,0
78994,20746,11.53333333,"10_12_2011",0,0
78636,21296,6.616666667,"15_12_2011",8,0
78687,21403,7.633333333,"15_12_2011",8,0
78661,21486,8.633333333,"15_12_2011",8,0
78540,21513,9.65,"15_12_2011",8,0
78486,21528,10.66666667,"15_12_2011",8,0
78563,21427,11.68333333,"15_12_2011",8,0
78579,21388,12.7,"15_12_2011",8,0
78555,21333,13.71666667,"15_12_2011",8,0
78601,21349,14.73333333,"15_12_2011",8,0
78681,21397,15.81666667,"15_12_2011",8,0
78675,21321,16.83333333,"15_12_2011",8,0
78534,21525,12.21666667,"16_12_2011",8,0
78634,21607,13.23333333,"16_12_2011",8,0
78629,21543,14.25,"16_12_2011",8,0
78660,21535,15.26666667,"16_12_2011",8,0
78737,20644,11.88333333,"21_12_2011",8,0
78693,20707,12.9,"21_12_2011",8,0
78640,20753,13.91666667,"21_12_2011",8,0
78649,20897,14.93333333,"21_12_2011",8,0
78597,21126,15.95,"21_12_2011",8,0
78622,21202,16.96666667,"21_12_2011",8,0
78636,21296,6.616666667,"22_12_2011",8,0
78687,21310,7.633333333,"22_12_2011",8,0
78698,21272,8.633333333,"22_12_2011",8,0
78724,21287,9.65,"22_12_2011",8,0
78704,21451,10.66666667,"22_12_2011",8,0
78747,21241,11.68333333,"22_12_2011",8,0
78636,21296,6.75,"23_12_2011",8,0
78680,21333,7.766666667,"23_12_2011",8,0
78678,21434,8.783333333,"23_12_2011",8,0
78468,21525,9.8,"23_12_2011",8,0
78488,21528,10.81666667,"23_12_2011",8,0
78513,21536,11.83333333,"23_12_2011",8,0
78537,21510,12.86666667,"23_12_2011",8,0
78600,21576,13.88333333,"23_12_2011",8,0
78668,21512,14.9,"23_12_2011",8,0
78646,21467,15.91666667,"23_12_2011",8,0
78783,20806,6.766666667,"25_12_2011",0,0
78831,20766,7.783333333,"25_12_2011",0,0
78895,20705,8.8,"25_12_2011",0,0
79063,20744,9.816666667,"25_12_2011",0,0
79085,20719,10.81666667,"25_12_2011",0,0
79048,20660,11.83333333,"25_12_2011",0,0
78962,20607,12.85,"25_12_2011",0,0
78919,20532,13.86666667,"25_12_2011",0,0
78873,20451,14.88333333,"25_12_2011",0,0
78811,20466,15.9,"25_12_2011",0,0
78768,20450,16.9,"25_12_2011",0,0
78756,20445,6.833333333,"26_12_2011",0,0
78727,20386,7.85,"26_12_2011",0,0
78672,20285,8.866666667,"26_12_2011",0,0
78668,20294,9.883333333,"26_12_2011",0,0
78613,20339,10.9,"26_12_2011",0,0
78460,20312,11.91666667,"26_12_2011",0,0
78467,20398,12.93333333,"26_12_2011",0,0
78494,20437,13.95,"26_12_2011",0,0
78644,20451,14.96666667,"26_12_2011",0,0
78745,20401,15.98333333,"26_12_2011",0,0
78742,20390,11.98333333,"27_12_2011",0,0
78910,20216,13,"27_12_2011",0,0
78801,20178,14.01666667,"27_12_2011",0,0
78711,20211,15.03333333,"27_12_2011",0,0
78634,20263,16.03333333,"27_12_2011",0,0
79005,20274,11.95,"28_12_2011",0,0
79064,20206,12.96666667,"28_12_2011",0,0
78895,20300,13.98333333,"28_12_2011",0,0
78804,20370,15,"28_12_2011",0,0
78764,20487,16.01666667,"28_12_2011",0,0
78878,20279,11.63333333,"29_12_2011",0,0
78520,20130,12.65,"29_12_2011",0,0
78644,20214,13.81666667,"29_12_2011",0,0
78679,20241,14.83333333,"29_12_2011",0,0
78658,20326,15.85,"29_12_2011",0,0
79653,21680,6.783333333,"5_1_2012",2,2
79699,21808,7.8,"5_1_2012",2,2
79699,21798,8.816666667,"5_1_2012",2,2
79767,21636,9.833333333,"5_1_2012",2,2
79843,21526,10.85,"5_1_2012",2,2
79942,21449,12.08333333,"5_1_2012",2,2
80082,21527,13.1,"5_1_2012",2,2
80223,21520,14.11666667,"5_1_2012",2,2
80257,21497,15.13333333,"5_1_2012",2,2
80313,21530,16.15,"5_1_2012",2,2
79910,21537,11.75,"6_1_2012",5,0
81085,20746,11.76666667,"7_1_2012",5,0
79347,21510,12.78333333,"7_1_2012",5,0
79363,21544,13.8,"7_1_2012",5,0
79521,21608,14.81666667,"7_1_2012",5,0
79581,21656,15.93333333,"7_1_2012",5,0
79653,21680,6.666666667,"8_1_2012",3,3
79678,21572,7.683333333,"8_1_2012",3,3
79758,21492,8.7,"8_1_2012",3,3
79759,21388,9.716666667,"8_1_2012",3,3
79682,21200,10.71666667,"8_1_2012",3,3
79667,21183,11.73333333,"8_1_2012",3,3
78563,19363,11.88333333,"9_1_2012",2,2
79968,21202,12.9,"9_1_2012",2,2
80149,21301,14.31666667,"9_1_2012",2,2
80306,21474,15.33333333,"9_1_2012",2,2
80379,21552,16.33333333,"9_1_2012",2,2
79880,21568,11.93333333,"10_1_2012",5,0
79874,21586,12.95,"10_1_2012",5,0
79741,21595,13.96666667,"10_1_2012",5,0
79653,21680,6.666666667,"11_1_2012",5,0
79746,21798,7.683333333,"11_1_2012",5,0
79763,21819,8.7,"11_1_2012",5,0
79794,21713,9.716666667,"11_1_2012",5,0
79760,21605,10.71666667,"11_1_2012",5,0
79743,21608,11.73333333,"11_1_2012",5,0
79627,21603,12.75,"11_1_2012",5,0
79564,21697,13.76666667,"11_1_2012",5,0
79489,21656,14.78333333,"11_1_2012",5,0
79587,21718,15.8,"11_1_2012",5,0
79066,20713,11.88333333,"13_1_2012",0,0
79023,20677,13.13333333,"13_1_2012",0,0
78906,20560,14.15,"13_1_2012",0,0
78818,20494,15.16666667,"13_1_2012",0,0
78737,20472,16.16666667,"13_1_2012",0,0
79117,20577,11.5,"15_1_2012",1,1
79016,20756,12.51666667,"15_1_2012",1,1
78909,20788,13.53333333,"15_1_2012",1,1
78880,20815,14.55,"15_1_2012",1,1
78802,20795,15.56666667,"15_1_2012",1,1
78783,20806,7,"16_1_2012",8,0
78724,20949,8.016666667,"16_1_2012",8,0
78689,21027,9.033333333,"16_1_2012",8,0
78632,21101,10.05,"16_1_2012",8,0
78761,21151,11.06666667,"16_1_2012",8,0
78795,21249,12.08333333,"16_1_2012",8,0
78792,21285,13.1,"16_1_2012",8,0
78706,20929,14.23333333,"16_1_2012",8,0
78699,21385,15.25,"16_1_2012",8,0
79993,21284,12.31666667,"20_1_2012",3,3
79873,21163,13.33333333,"20_1_2012",3,3
79900,21056,14.35,"20_1_2012",3,3
79813,20954,15.36666667,"20_1_2012",3,3
79785,20822,16.38333333,"20_1_2012",3,3
80419,21595,6.616666667,"25_1_2012",2,2
80233,21499,7.633333333,"25_1_2012",2,2
80230,21510,8.633333333,"25_1_2012",2,2
80227,21500,9.65,"25_1_2012",2,2
80247,21515,10.66666667,"25_1_2012",2,2
80232,21488,11.68333333,"25_1_2012",2,2
80115,21545,12.7,"25_1_2012",2,2
80053,21571,13.71666667,"25_1_2012",2,2
80050,21580,14.73333333,"25_1_2012",2,2
80082,21574,15.75,"25_1_2012",2,2
79985,21489,12.03333333,"26_1_2012",5,0
80078,21539,13.05,"26_1_2012",5,0
79964,21632,14.06666667,"26_1_2012",5,0
79842,21607,15.08333333,"26_1_2012",5,0
79792,21573,16.08333333,"26_1_2012",5,0
79653,21680,6.666666667,"27_1_2012",2,2
79780,21808,11.96666667,"27_1_2012",2,2
79930,21703,12.98333333,"27_1_2012",2,2
79976,21671,14.41666667,"27_1_2012",2,2
80042,21571,15.43333333,"27_1_2012",2,2
80419,21595,6.533333333,"29_1_2012",16,0
80250,21566,7.55,"29_1_2012",16,0
80155,21501,8.55,"29_1_2012",16,0
80189,21500,9.566666667,"29_1_2012",16,0
80136,21473,10.56666667,"29_1_2012",16,0
80163,21471,11.58333333,"29_1_2012",16,0
80122,21578,12.6,"29_1_2012",16,0
80076,21672,13.61666667,"29_1_2012",16,0
80106,21718,14.63333333,"29_1_2012",16,0
80247,21659,15.65,"29_1_2012",16,0
80337,21683,16.66666667,"29_1_2012",16,0
78969,19759,16.26666667,"30_1_2012",5,0
79653,21680,6.766666667,"2_2_2012",5,0
80419,21213,8.6,"2_2_2012",5,0
79529,21423,12.2,"2_2_2012",5,0
79497,21371,13.21666667,"2_2_2012",5,0
79561,21419,14.23333333,"2_2_2012",5,0
79619,21496,15.25,"2_2_2012",5,0
79603,21489,16.26666667,"2_2_2012",5,0
79627,21190,11.83333333,"3_2_2012",3,3
79653,21116,12.85,"3_2_2012",3,3
79654,21122,13.86666667,"3_2_2012",3,3
79561,21011,14.88333333,"3_2_2012",3,3
79705,20974,15.9,"3_2_2012",3,3
78756,20445,6.35,"11_2_2012",3,3
78573,20183,7.366666667,"11_2_2012",3,3
78750,20007,8.383333333,"11_2_2012",3,3
78949,20080,9.4,"11_2_2012",3,3
79110,20025,10.41666667,"11_2_2012",3,3
79160,20114,11.43333333,"11_2_2012",3,3
79219,20172,12.45,"11_2_2012",3,3
79469,20350,13.46666667,"11_2_2012",3,3
79416,20503,14.48333333,"11_2_2012",3,3
79454,20534,15.5,"11_2_2012",3,3
79491,20699,16.51666667,"11_2_2012",3,3
79553,21666,11.85,"16_2_2012",2,2
79667,21792,12.86666667,"16_2_2012",2,2
79820,21813,13.88333333,"16_2_2012",2,2
80240,21668,14.9,"16_2_2012",2,2
80301,21579,15.91666667,"16_2_2012",2,2
80419,21595,6.833333333,"17_2_2012",3,3
80200,21455,7.85,"17_2_2012",3,3
79941,21181,8.866666667,"17_2_2012",3,3
79909,21073,9.883333333,"17_2_2012",3,3
79929,21067,10.9,"17_2_2012",3,3
79885,21043,11.91666667,"17_2_2012",3,3
79916,20956,12.93333333,"17_2_2012",3,3
79876,20936,13.95,"17_2_2012",3,3
79796,20864,14.96666667,"17_2_2012",3,3
79704,20851,15.98333333,"17_2_2012",3,3
79516,20878,17,"17_2_2012",3,3
78850,19964,11.78333333,"18_2_2012",0,0
78633,20030,12.8,"18_2_2012",0,0
78707,20048,13.81666667,"18_2_2012",0,0
78800,20265,14.83333333,"18_2_2012",0,0
78738,20264,15.85,"18_2_2012",0,0
78725,20315,16.85,"18_2_2012",0,0
78731,20321,11.83333333,"19_2_2012",0,0
78781,19995,12.85,"19_2_2012",0,0
78622,20127,13.86666667,"19_2_2012",0,0
78650,20181,14.88333333,"19_2_2012",0,0
78675,20300,15.9,"19_2_2012",0,0
78973,20057,16.3,"20_2_2012",3,3
79639,21462,12,"21_2_2012",2,2
79697,21532,13.01666667,"21_2_2012",2,2
80036,21548,14.03333333,"21_2_2012",2,2
80286,21605,15.05,"21_2_2012",2,2
80303,21589,16.06666667,"21_2_2012",2,2
78756,20445,6.433333333,"28_2_2012",1,1
78601,20534,7.45,"28_2_2012",1,1
78535,20626,8.466666667,"28_2_2012",1,1
78632,20779,9.483333333,"28_2_2012",1,1
78703,20953,10.5,"28_2_2012",1,1
78776,21046,11.51666667,"28_2_2012",1,1
79447,20784,11.66666667,"4_3_2012",3,3
79651,21502,11.88333333,"5_3_2012",2,2
80032,21519,12.9,"5_3_2012",2,2
80169,21617,13.91666667,"5_3_2012",2,2
80365,21711,14.93333333,"5_3_2012",2,2
80451,21593,15.95,"5_3_2012",2,2
77259,17763,8.44176301243715,NA,-1,0
77359,17763,11.795145669952,NA,-1,0
77459,17763,6.99496952677146,NA,-1,0
77559,17763,12.8350961497054,NA,-1,0
77659,17763,7.67053950903937,NA,-1,0
77759,17763,7.26600673724897,NA,-1,0
77859,17763,8.85840404755436,NA,-1,0
77959,17763,7.96278072381392,NA,-1,0
78059,17763,5.37474669725634,NA,-1,0
78159,17763,18.5476937363856,NA,-1,0
78259,17763,18.7901952569373,NA,-1,0
78359,17763,6.93129779631272,NA,-1,0
78459,17763,16.2788602195214,NA,-1,0
78559,17763,15.6553334041964,NA,-1,0
78659,17763,10.2926096888259,NA,-1,0
78759,17763,7.95033962558955,NA,-1,0
78859,17763,12.1448634702247,NA,-1,0
78959,17763,15.0009103175253,NA,-1,0
79059,17763,12.6986893927678,NA,-1,0
79159,17763,13.9908741516992,NA,-1,0
79259,17763,14.5633704841603,NA,-1,0
79359,17763,15.1674093082547,NA,-1,0
79459,17763,15.0607553424779,NA,-1,0
79559,17763,7.88343358063139,NA,-1,0
79659,17763,18.0809959894978,NA,-1,0
79759,17763,18.4763088738546,NA,-1,0
79859,17763,5.54179074568674,NA,-1,0
79959,17763,8.29761052131653,NA,-1,0
80059,17763,16.4077057454269,NA,-1,0
80159,17763,13.0111265832093,NA,-1,0
80259,17763,12.1488957768306,NA,-1,0
80359,17763,8.54750314122066,NA,-1,0
80459,17763,14.8110661618412,NA,-1,0
80559,17763,17.004136494128,NA,-1,0
80659,17763,17.4670633031055,NA,-1,0
80759,17763,16.4893605103716,NA,-1,0
80859,17763,12.6357424769085,NA,-1,0
80959,17763,15.862612470286,NA,-1,0
81059,17763,11.5472356949467,NA,-1,0
81159,17763,6.71840823348612,NA,-1,0
77259,17863,9.5280318192672,NA,-1,0
77359,17863,13.1578618704807,NA,-1,0
77459,17863,5.89556010300294,NA,-1,0
77559,17863,8.43666760460474,NA,-1,0
77659,17863,4.98229840863496,NA,-1,0
77759,17863,8.92699997150339,NA,-1,0
77859,17863,12.4145041089505,NA,-1,0
77959,17863,16.1513649413828,NA,-1,0
78059,17863,4.19335877499543,NA,-1,0
78159,17863,4.45692775514908,NA,-1,0
78259,17863,17.3780722739175,NA,-1,0
78359,17863,10.2326064310037,NA,-1,0
78459,17863,4.08940211613663,NA,-1,0
78559,17863,18.9616488465108,NA,-1,0
78659,17863,11.4055499350652,NA,-1,0
78759,17863,5.0578743449878,NA,-1,0
78859,17863,7.9558668306563,NA,-1,0
78959,17863,5.16487305145711,NA,-1,0
79059,17863,8.30857666651718,NA,-1,0
79159,17863,5.48046978283674,NA,-1,0
79259,17863,10.7799643916078,NA,-1,0
79359,17863,12.9656409283634,NA,-1,0
79459,17863,12.5828449635301,NA,-1,0
79559,17863,10.3479271170218,NA,-1,0
79659,17863,12.1784544675611,NA,-1,0
79759,17863,6.20773744047619,NA,-1,0
79859,17863,16.4380311742425,NA,-1,0
79959,17863,14.915770388674,NA,-1,0
80059,17863,15.4163042511791,NA,-1,0
80159,17863,9.02296693739481,NA,-1,0
80259,17863,9.7804943586234,NA,-1,0
80359,17863,15.073548697168,NA,-1,0
80459,17863,13.3165803316515,NA,-1,0
80559,17863,5.21444917982444,NA,-1,0
80659,17863,5.78670649183914,NA,-1,0
80759,17863,4.89980570483021,NA,-1,0
80859,17863,18.1333510505501,NA,-1,0
80959,17863,17.064918902237,NA,-1,0
81059,17863,16.2162716265302,NA,-1,0
81159,17863,5.95634777424857,NA,-1,0
77259,17963,12.2727056159638,NA,-1,0
77359,17963,17.7798499874771,NA,-1,0
77459,17963,13.2661963449791,NA,-1,0
77559,17963,8.54117784625851,NA,-1,0
77659,17963,6.54995484487154,NA,-1,0
77759,17963,5.32217959500849,NA,-1,0
77859,17963,11.8318761545233,NA,-1,0
77959,17963,15.4844517258462,NA,-1,0
78059,17963,13.9385336821433,NA,-1,0
78159,17963,8.20978827867657,NA,-1,0
78259,17963,5.4931689912919,NA,-1,0
78359,17963,4.54112208308652,NA,-1,0
78459,17963,4.26234379736707,NA,-1,0
78559,17963,13.4406984711532,NA,-1,0
78659,17963,12.1146203901153,NA,-1,0
78759,17963,18.9978453863878,NA,-1,0
78859,17963,18.2648390412796,NA,-1,0
78959,17963,15.7081251658965,NA,-1,0
79059,17963,18.9092934676446,NA,-1,0
79159,17963,8.04014230589382,NA,-1,0
79259,17963,13.8170647164807,NA,-1,0
79359,17963,12.1367446680088,NA,-1,0
79459,17963,14.8940489066299,NA,-1,0
79559,17963,4.19780668779276,NA,-1,0
79659,17963,12.4142919105943,NA,-1,0
79759,17963,16.7271801652387,NA,-1,0
79859,17963,18.602675071219,NA,-1,0
79959,17963,15.4732770214323,NA,-1,0
80059,17963,9.82508607301861,NA,-1,0
80159,17963,14.7813266245648,NA,-1,0
80259,17963,7.2705348439049,NA,-1,0
80359,17963,11.0555934915319,NA,-1,0
80459,17963,13.3374784803018,NA,-1,0
80559,17963,17.5389436967671,NA,-1,0
80659,17963,13.0046483709011,NA,-1,0
80759,17963,11.9280678916257,NA,-1,0
80859,17963,11.2290016675834,NA,-1,0
80959,17963,7.32220350042917,NA,-1,0
81059,17963,4.8826248080004,NA,-1,0
81159,17963,9.35937564447522,NA,-1,0
77259,18063,15.7340528056957,NA,-1,0
77359,18063,8.50588551466353,NA,-1,0
77459,18063,8.38300473964773,NA,-1,0
77559,18063,16.4435530637857,NA,-1,0
77659,18063,14.9047282615211,NA,-1,0
77759,18063,17.0573465267662,NA,-1,0
77859,18063,11.1797227999195,NA,-1,0
77959,18063,13.4691425852943,NA,-1,0
78059,18063,9.96215085824952,NA,-1,0
78159,18063,12.632687140489,NA,-1,0
78259,18063,16.7720964164473,NA,-1,0
78359,18063,9.42867491487414,NA,-1,0
78459,18063,15.1144468036946,NA,-1,0
78559,18063,9.2632870466914,NA,-1,0
78659,18063,11.4901603406761,NA,-1,0
78759,18063,8.94004875421524,NA,-1,0
78859,18063,14.6324283627328,NA,-1,0
78959,18063,14.0409101496916,NA,-1,0
79059,18063,9.70942205376923,NA,-1,0
79159,18063,14.6557692948263,NA,-1,0
79259,18063,15.0688666149508,NA,-1,0
79359,18063,7.48641254473478,NA,-1,0
79459,18063,4.15665928949602,NA,-1,0
79559,18063,18.1190704423934,NA,-1,0
79659,18063,10.1939648969565,NA,-1,0
79759,18063,9.94843726838008,NA,-1,0
79859,18063,12.0558084067889,NA,-1,0
79959,18063,9.58768302667886,NA,-1,0
80059,18063,8.39038043725304,NA,-1,0
80159,18063,12.3347890805453,NA,-1,0
80259,18063,8.80984248919412,NA,-1,0
80359,18063,18.9443749594502,NA,-1,0
80459,18063,12.9516921981703,NA,-1,0
80559,18063,10.9716912833974,NA,-1,0
80659,18063,5.03667345247231,NA,-1,0
80759,18063,16.892475919798,NA,-1,0
80859,18063,17.2329002639744,NA,-1,0
80959,18063,8.47617853758857,NA,-1,0
81059,18063,5.18937810417265,NA,-1,0
81159,18063,9.45449669822119,NA,-1,0
77259,18163,7.01513936487027,NA,-1,0
77359,18163,8.42109007155523,NA,-1,0
77459,18163,5.52978754602373,NA,-1,0
77559,18163,9.6168419320602,NA,-1,0
77659,18163,15.0794276802335,NA,-1,0
77759,18163,10.2183611455839,NA,-1,0
77859,18163,15.5695195738226,NA,-1,0
77959,18163,6.32813534210436,NA,-1,0
78059,18163,12.8619862485211,NA,-1,0
78159,18163,5.38316849828698,NA,-1,0
78259,18163,15.1736780987121,NA,-1,0
78359,18163,16.785774404183,NA,-1,0
78459,18163,4.53073684917763,NA,-1,0
78559,18163,16.2417275537737,NA,-1,0
78659,18163,15.720570056932,NA,-1,0
78759,18163,12.1281097047031,NA,-1,0
78859,18163,7.9398669230286,NA,-1,0
78959,18163,5.17377763963304,NA,-1,0
79059,18163,18.1589599510189,NA,-1,0
79159,18163,16.5315821124241,NA,-1,0
79259,18163,10.5014489693567,NA,-1,0
79359,18163,13.6512443979736,NA,-1,0
79459,18163,5.14482434582897,NA,-1,0
79559,18163,18.6427514438983,NA,-1,0
79659,18163,8.95279651484452,NA,-1,0
79759,18163,14.3661270882003,NA,-1,0
79859,18163,14.2175876835827,NA,-1,0
79959,18163,9.18428269890137,NA,-1,0
80059,18163,15.169056216022,NA,-1,0
80159,18163,5.06866690097377,NA,-1,0
80259,18163,7.46979802008718,NA,-1,0
80359,18163,11.6703318778891,NA,-1,0
80459,18163,16.8586155280937,NA,-1,0
80559,18163,5.95095698116347,NA,-1,0
80659,18163,12.3907481294591,NA,-1,0
80759,18163,4.54465374909341,NA,-1,0
80859,18163,15.7077211756259,NA,-1,0
80959,18163,16.7127772895619,NA,-1,0
81059,18163,14.4872935614549,NA,-1,0
81159,18163,13.085183624411,NA,-1,0
77259,18263,4.36077215452679,NA,-1,0
77359,18263,17.5086389642674,NA,-1,0
77459,18263,14.6741455977317,NA,-1,0
77559,18263,11.3360730800778,NA,-1,0
77659,18263,14.7752605644055,NA,-1,0
77759,18263,18.6865021635313,NA,-1,0
77859,18263,11.4713107082061,NA,-1,0
77959,18263,7.96316430415027,NA,-1,0
78059,18263,11.7009256114252,NA,-1,0
78159,18263,4.89767278986983,NA,-1,0
78259,18263,13.0990954008885,NA,-1,0
78359,18263,17.8813510909677,NA,-1,0
78459,18263,17.395857977448,NA,-1,0
78559,18263,10.0819266445469,NA,-1,0
78659,18263,13.6237810363527,NA,-1,0
78759,18263,9.55522401933558,NA,-1,0
78859,18263,12.7060189340264,NA,-1,0
78959,18263,16.4727039330173,NA,-1,0
79059,18263,13.3885544175282,NA,-1,0
79159,18263,8.14586866390891,NA,-1,0
79259,18263,4.52684204420075,NA,-1,0
79359,18263,8.4249887985643,NA,-1,0
79459,18263,12.3018218469806,NA,-1,0
79559,18263,10.8339359620586,NA,-1,0
79659,18263,17.3670955046546,NA,-1,0
79759,18263,4.87969144224189,NA,-1,0
79859,18263,17.9092090725899,NA,-1,0
79959,18263,9.51308210822754,NA,-1,0
80059,18263,4.92830084031448,NA,-1,0
80159,18263,12.94543037517,NA,-1,0
80259,18263,18.3881254165899,NA,-1,0
80359,18263,16.403818651801,NA,-1,0
80459,18263,8.46336738881655,NA,-1,0
80559,18263,18.1342180781066,NA,-1,0
80659,18263,9.21686519612558,NA,-1,0
80759,18263,18.9437205598224,NA,-1,0
80859,18263,18.9625705974177,NA,-1,0
80959,18263,16.1531575510744,NA,-1,0
81059,18263,18.5208108914085,NA,-1,0
81159,18263,10.7539103596937,NA,-1,0
77259,18363,9.59060439933091,NA,-1,0
77359,18363,4.1902561087627,NA,-1,0
77459,18363,5.14670352311805,NA,-1,0
77559,18363,11.4113460665103,NA,-1,0
77659,18363,14.0490480731241,NA,-1,0
77759,18363,14.2048969094176,NA,-1,0
77859,18363,6.54903996363282,NA,-1,0
77959,18363,9.62932012369856,NA,-1,0
78059,18363,12.0345414893236,NA,-1,0
78159,18363,5.82733550085686,NA,-1,0
78259,18363,18.8917322349735,NA,-1,0
78359,18363,9.21070068352856,NA,-1,0
78459,18363,15.9788464170415,NA,-1,0
78559,18363,13.8497492983006,NA,-1,0
78659,18363,9.36097130388953,NA,-1,0
78759,18363,6.253090654267,NA,-1,0
78859,18363,11.4522065557539,NA,-1,0
78959,18363,11.0883621054236,NA,-1,0
79059,18363,11.282286885893,NA,-1,0
79159,18363,16.0113372756168,NA,-1,0
79259,18363,7.49511374952272,NA,-1,0
79359,18363,13.7191887337249,NA,-1,0
79459,18363,18.672911518719,NA,-1,0
79559,18363,6.22683384316042,NA,-1,0
79659,18363,10.6438789234962,NA,-1,0
79759,18363,11.5783368654083,NA,-1,0
79859,18363,7.89529604814015,NA,-1,0
79959,18363,11.7996371930931,NA,-1,0
80059,18363,4.27053397148848,NA,-1,0
80159,18363,9.56059471331537,NA,-1,0
80259,18363,4.88008434395306,NA,-1,0
80359,18363,15.0633845953271,NA,-1,0
80459,18363,15.0255522152875,NA,-1,0
80559,18363,8.35268915258348,NA,-1,0
80659,18363,8.56604874809273,NA,-1,0
80759,18363,7.42906508943997,NA,-1,0
80859,18363,7.69309200439602,NA,-1,0
80959,18363,4.36509871133603,NA,-1,0
81059,18363,11.3523341538385,NA,-1,0
81159,18363,7.05888382950798,NA,-1,0
77259,18463,12.7471062410623,NA,-1,0
77359,18463,7.9768761722371,NA,-1,0
77459,18463,13.86858101096,NA,-1,0
77559,18463,16.9981832858175,NA,-1,0
77659,18463,9.66031280439347,NA,-1,0
77759,18463,6.06468401593156,NA,-1,0
77859,18463,8.99760248465464,NA,-1,0
77959,18463,8.29588538245298,NA,-1,0
78059,18463,11.2101577208377,NA,-1,0
78159,18463,5.88420188380405,NA,-1,0
78259,18463,10.4383935497608,NA,-1,0
78359,18463,18.509415847715,NA,-1,0
78459,18463,8.07179974485189,NA,-1,0
78559,18463,6.89082979317755,NA,-1,0
78659,18463,15.8723144009709,NA,-1,0
78759,18463,18.8392160632648,NA,-1,0
78859,18463,4.35568965482526,NA,-1,0
78959,18463,6.23097125184722,NA,-1,0
79059,18463,15.5778709249571,NA,-1,0
79159,18463,15.2286354508251,NA,-1,0
79259,18463,13.1645762079861,NA,-1,0
79359,18463,14.7212058699224,NA,-1,0
79459,18463,14.0325110915583,NA,-1,0
79559,18463,14.832974857185,NA,-1,0
79659,18463,16.227342852857,NA,-1,0
79759,18463,16.0774336461909,NA,-1,0
79859,18463,9.39928370155394,NA,-1,0
79959,18463,16.3728673602454,NA,-1,0
80059,18463,5.65616651880555,NA,-1,0
80159,18463,9.90439951047301,NA,-1,0
80259,18463,9.22292532259598,NA,-1,0
80359,18463,13.7109880368225,NA,-1,0
80459,18463,13.5077474345453,NA,-1,0
80559,18463,7.47512645530514,NA,-1,0
80659,18463,7.28888233401813,NA,-1,0
80759,18463,4.72764670127071,NA,-1,0
80859,18463,6.04108058707789,NA,-1,0
80959,18463,13.1245686158072,NA,-1,0
81059,18463,16.4318916606717,NA,-1,0
81159,18463,5.13027991028503,NA,-1,0
77259,18563,6.14708537445404,NA,-1,0
77359,18563,14.4611237475183,NA,-1,0
77459,18563,17.400673691649,NA,-1,0
77559,18563,7.89778872486204,NA,-1,0
77659,18563,5.29809490870684,NA,-1,0
77759,18563,11.2203559614718,NA,-1,0
77859,18563,6.31124276877381,NA,-1,0
77959,18563,18.8178771452513,NA,-1,0
78059,18563,15.142197821755,NA,-1,0
78159,18563,10.7509300203528,NA,-1,0
78259,18563,6.78846916742623,NA,-1,0
78359,18563,14.0542965589557,NA,-1,0
78459,18563,17.5892347875051,NA,-1,0
78559,18563,18.6314514335245,NA,-1,0
78659,18563,18.0090682904702,NA,-1,0
78759,18563,13.9737962090876,NA,-1,0
78859,18563,13.2663610039745,NA,-1,0
78959,18563,4.83429355290718,NA,-1,0
79059,18563,15.6940959799103,NA,-1,0
79159,18563,4.29647827381268,NA,-1,0
79259,18563,12.3954063686542,NA,-1,0
79359,18563,12.8391733239405,NA,-1,0
79459,18563,13.3279763497412,NA,-1,0
79559,18563,15.4150192600209,NA,-1,0
79659,18563,17.561998764053,NA,-1,0
79759,18563,6.38282739301212,NA,-1,0
79859,18563,10.0876079893205,NA,-1,0
79959,18563,13.6958097093739,NA,-1,0
80059,18563,8.93634310783818,NA,-1,0
80159,18563,18.9894699687138,NA,-1,0
80259,18563,13.7067871876061,NA,-1,0
